user_id,visit_number,date,page_visited,time_spent,conversion_step
285,3,20/02/2024,Homepage,94,None
449,4,20/02/2024,Homepage,52,None
854,3,20/02/2024,Features,57,Signup
729,4,20/02/2024,Pricing,175,Purchase
586,5,20/02/2024,Homepage,219,None
905,4,20/02/2024,Signup,216,None
979,2,20/02/2024,Signup,276,None
396,1,20/02/2024,Homepage,148,Signup
477,3,20/02/2024,Features,148,None
374,5,21/02/2024,Homepage,137,Purchase
948,2,21/02/2024,Signup,188,Purchase
850,5,21/02/2024,Features,166,Purchase
440,3,21/02/2024,Signup,173,None
16,4,21/02/2024,Pricing,49,None
132,1,21/02/2024,Features,174,None
107,2,21/02/2024,Signup,296,None
473,1,21/02/2024,Features,216,Purchase
214,3,21/02/2024,Features,187,Signup
285,5,21/02/2024,Homepage,235,None
827,1,21/02/2024,Features,197,Signup
726,5,21/02/2024,Homepage,145,None
591,1,21/02/2024,Features,164,None
880,3,21/02/2024,Signup,136,None
834,5,21/02/2024,Homepage,36,None
845,1,21/02/2024,Homepage,71,Purchase
268,1,21/02/2024,Homepage,235,None
282,3,21/02/2024,Features,258,Signup
360,5,21/02/2024,Features,196,None
780,1,21/02/2024,Homepage,271,Signup
859,2,21/02/2024,Homepage,178,None
750,3,21/02/2024,Features,143,Purchase
419,1,21/02/2024,Homepage,129,Purchase
898,3,21/02/2024,Pricing,191,Signup
657,4,21/02/2024,Signup,84,None
258,1,21/02/2024,Features,124,None
529,2,21/02/2024,Signup,172,None
546,4,21/02/2024,Homepage,293,None
34,3,22/02/2024,Features,215,None
173,5,22/02/2024,Features,215,None
487,5,22/02/2024,Signup,191,None
809,3,22/02/2024,Pricing,295,None
329,5,22/02/2024,Pricing,287,Signup
206,5,22/02/2024,Features,140,None
107,2,22/02/2024,Signup,74,Purchase
596,4,22/02/2024,Signup,185,None
755,1,22/02/2024,Pricing,180,Signup
417,4,22/02/2024,Pricing,289,None
920,3,22/02/2024,Homepage,278,None
325,2,22/02/2024,Signup,205,None
416,3,22/02/2024,Pricing,81,None
663,4,22/02/2024,Pricing,265,Signup
65,2,22/02/2024,Pricing,98,None
742,2,22/02/2024,Features,166,None
288,4,22/02/2024,Homepage,130,None
80,1,22/02/2024,Pricing,193,None
84,4,22/02/2024,Homepage,83,None
784,2,22/02/2024,Pricing,47,None
820,2,22/02/2024,Homepage,89,Purchase
506,1,22/02/2024,Features,101,Purchase
397,1,22/02/2024,Signup,30,None
686,3,22/02/2024,Signup,126,Signup
11,3,22/02/2024,Pricing,294,None
501,2,22/02/2024,Signup,101,None
618,3,22/02/2024,Features,122,Signup
849,1,23/02/2024,Signup,221,Signup
71,3,23/02/2024,Pricing,175,None
22,3,23/02/2024,Homepage,118,Signup
735,2,23/02/2024,Homepage,98,None
708,4,23/02/2024,Features,42,Signup
337,4,23/02/2024,Signup,41,Purchase
321,5,23/02/2024,Pricing,40,Signup
130,5,23/02/2024,Homepage,86,None
819,2,23/02/2024,Features,88,None
865,2,23/02/2024,Features,41,Signup
364,4,23/02/2024,Pricing,190,None
467,2,23/02/2024,Pricing,250,Purchase
339,1,23/02/2024,Features,271,Purchase
698,2,23/02/2024,Homepage,145,None
407,3,23/02/2024,Signup,258,None
784,2,23/02/2024,Signup,219,None
912,4,23/02/2024,Pricing,191,None
541,1,23/02/2024,Homepage,36,None
328,5,23/02/2024,Features,188,None
284,1,23/02/2024,Homepage,127,None
217,1,23/02/2024,Features,225,Purchase
314,3,23/02/2024,Signup,299,Purchase
827,1,23/02/2024,Homepage,189,None
217,2,23/02/2024,Pricing,273,None
973,4,23/02/2024,Features,237,None
270,1,23/02/2024,Pricing,111,None
915,1,23/02/2024,Signup,145,None
79,2,23/02/2024,Features,153,None
975,1,24/02/2024,Features,220,None
789,5,24/02/2024,Signup,137,Signup
584,1,24/02/2024,Homepage,203,None
696,1,24/02/2024,Signup,212,Signup
301,1,24/02/2024,Homepage,221,None
236,5,24/02/2024,Pricing,217,None
246,5,24/02/2024,Features,243,Purchase
92,5,24/02/2024,Features,82,None
45,5,24/02/2024,Pricing,83,Purchase
784,1,24/02/2024,Homepage,120,Purchase
600,2,24/02/2024,Signup,294,None
972,4,24/02/2024,Pricing,181,Signup
590,4,24/02/2024,Features,144,None
511,1,24/02/2024,Signup,39,None
414,3,24/02/2024,Features,122,Purchase
608,4,24/02/2024,Signup,168,None
111,5,24/02/2024,Signup,249,Purchase
723,3,24/02/2024,Signup,172,None
645,2,24/02/2024,Features,289,None
541,3,24/02/2024,Pricing,49,None
706,2,24/02/2024,Signup,234,None
50,3,24/02/2024,Features,85,None
946,4,24/02/2024,Pricing,248,None
344,5,24/02/2024,Pricing,214,Purchase
570,2,24/02/2024,Features,33,None
721,2,24/02/2024,Homepage,39,None
42,3,24/02/2024,Signup,135,None
475,5,24/02/2024,Signup,193,None
753,1,25/02/2024,Pricing,136,None
195,2,25/02/2024,Signup,161,Purchase
944,5,25/02/2024,Features,108,None
274,1,25/02/2024,Pricing,102,None
21,2,25/02/2024,Features,198,Purchase
679,5,25/02/2024,Homepage,172,Purchase
321,2,25/02/2024,Homepage,294,None
647,4,25/02/2024,Pricing,262,None
237,5,25/02/2024,Signup,142,None
663,3,25/02/2024,Signup,65,None
80,3,25/02/2024,Signup,179,Signup
75,1,25/02/2024,Signup,161,None
163,4,25/02/2024,Signup,196,None
681,1,25/02/2024,Features,244,None
679,3,25/02/2024,Pricing,227,None
662,5,25/02/2024,Pricing,155,None
803,4,25/02/2024,Homepage,30,None
374,2,25/02/2024,Homepage,78,None
161,2,25/02/2024,Signup,179,None
427,5,25/02/2024,Signup,77,Signup
384,3,25/02/2024,Pricing,126,None
301,1,25/02/2024,Pricing,60,None
612,3,25/02/2024,Signup,208,Signup
810,5,25/02/2024,Features,271,None
762,3,25/02/2024,Features,33,None
872,1,25/02/2024,Homepage,226,Signup
924,1,25/02/2024,Signup,200,None
764,4,26/02/2024,Features,183,None
305,4,26/02/2024,Pricing,58,None
384,4,26/02/2024,Features,79,Signup
651,3,26/02/2024,Homepage,137,None
325,2,26/02/2024,Features,232,Signup
274,3,26/02/2024,Features,92,None
772,1,26/02/2024,Pricing,119,None
614,4,26/02/2024,Features,275,None
607,5,26/02/2024,Features,146,None
472,2,26/02/2024,Pricing,271,None
286,3,26/02/2024,Features,144,None
615,2,26/02/2024,Homepage,278,None
636,5,26/02/2024,Signup,216,None
159,4,26/02/2024,Signup,243,Purchase
204,4,26/02/2024,Features,285,None
451,1,26/02/2024,Homepage,80,None
478,3,26/02/2024,Pricing,132,Signup
317,1,26/02/2024,Homepage,55,None
648,2,26/02/2024,Homepage,36,None
692,5,26/02/2024,Homepage,192,Signup
245,5,26/02/2024,Features,271,Purchase
586,1,26/02/2024,Pricing,132,None
472,1,26/02/2024,Signup,125,None
961,2,26/02/2024,Features,228,Signup
402,4,26/02/2024,Features,294,Purchase
681,5,26/02/2024,Features,155,None
244,1,26/02/2024,Homepage,188,Signup
534,5,26/02/2024,Pricing,196,None
607,4,27/02/2024,Features,32,None
923,5,27/02/2024,Pricing,156,None
144,4,27/02/2024,Pricing,152,None
753,4,27/02/2024,Homepage,242,Signup
786,3,27/02/2024,Signup,112,None
267,2,27/02/2024,Features,274,Purchase
658,5,27/02/2024,Pricing,249,None
132,4,27/02/2024,Features,62,Signup
1000,5,27/02/2024,Features,195,Signup
586,1,27/02/2024,Features,95,None
798,2,27/02/2024,Pricing,284,None
196,2,27/02/2024,Signup,196,None
456,1,27/02/2024,Homepage,43,None
465,1,27/02/2024,Pricing,199,None
227,5,27/02/2024,Homepage,291,None
645,3,27/02/2024,Signup,277,None
446,5,27/02/2024,Homepage,81,None
859,5,27/02/2024,Pricing,132,Purchase
101,4,27/02/2024,Signup,297,None
135,5,27/02/2024,Signup,150,None
33,2,27/02/2024,Pricing,94,None
82,3,27/02/2024,Features,267,Signup
632,1,27/02/2024,Homepage,136,None
375,2,27/02/2024,Pricing,145,Signup
758,1,27/02/2024,Homepage,174,Signup
294,4,27/02/2024,Homepage,211,Signup
632,5,27/02/2024,Pricing,214,None
284,4,28/02/2024,Homepage,284,None
52,1,28/02/2024,Signup,122,None
591,5,28/02/2024,Signup,113,None
956,5,28/02/2024,Pricing,166,None
599,4,28/02/2024,Pricing,156,Purchase
608,1,28/02/2024,Signup,113,None
9,3,28/02/2024,Pricing,282,None
313,4,28/02/2024,Features,190,None
798,2,28/02/2024,Signup,180,None
669,2,28/02/2024,Features,71,None
992,2,28/02/2024,Features,189,None
419,1,28/02/2024,Homepage,226,None
187,2,28/02/2024,Features,50,Signup
896,2,28/02/2024,Homepage,140,None
895,5,28/02/2024,Pricing,107,None
978,5,28/02/2024,Homepage,92,None
477,5,28/02/2024,Pricing,248,None
112,1,28/02/2024,Pricing,62,None
657,2,28/02/2024,Pricing,228,None
969,4,28/02/2024,Pricing,259,Purchase
572,2,28/02/2024,Pricing,246,None
248,5,28/02/2024,Pricing,295,None
8,2,28/02/2024,Features,186,Purchase
909,5,28/02/2024,Homepage,45,None
289,2,28/02/2024,Signup,42,None
725,1,28/02/2024,Features,74,None
748,3,28/02/2024,Features,149,None
76,3,28/02/2024,Homepage,107,Signup
222,2,29/02/2024,Features,294,None
41,4,29/02/2024,Features,260,Purchase
1,2,29/02/2024,Pricing,160,Purchase
213,2,29/02/2024,Signup,64,Purchase
110,3,29/02/2024,Pricing,33,Purchase
605,2,29/02/2024,Features,88,None
206,2,29/02/2024,Homepage,264,None
166,5,29/02/2024,Pricing,87,Purchase
432,2,29/02/2024,Signup,281,None
574,5,29/02/2024,Signup,216,None
104,1,29/02/2024,Features,100,None
947,4,29/02/2024,Features,115,Signup
581,2,29/02/2024,Signup,44,None
495,5,29/02/2024,Features,239,None
973,5,29/02/2024,Pricing,89,None
698,2,29/02/2024,Features,128,Signup
888,3,29/02/2024,Features,126,Signup
998,3,29/02/2024,Features,84,None
133,2,29/02/2024,Homepage,53,None
618,2,29/02/2024,Pricing,85,None
549,3,29/02/2024,Features,78,None
337,2,29/02/2024,Homepage,180,None
467,2,29/02/2024,Features,116,None
166,3,29/02/2024,Signup,178,None
735,5,29/02/2024,Features,171,None
374,1,29/02/2024,Signup,92,None
495,2,29/02/2024,Homepage,206,Signup
292,3,29/02/2024,Features,259,None
945,2,01/03/2024,Features,64,None
641,2,01/03/2024,Homepage,168,None
562,5,01/03/2024,Signup,115,None
186,1,01/03/2024,Features,200,Signup
266,2,01/03/2024,Pricing,36,None
51,1,01/03/2024,Homepage,186,None
738,3,01/03/2024,Features,221,None
177,3,01/03/2024,Pricing,264,None
525,4,01/03/2024,Features,210,Signup
711,5,01/03/2024,Homepage,106,None
637,3,01/03/2024,Features,269,None
500,2,01/03/2024,Signup,78,None
933,2,01/03/2024,Signup,277,None
100,3,01/03/2024,Pricing,45,Signup
359,4,01/03/2024,Signup,46,Purchase
37,5,01/03/2024,Features,221,Signup
287,4,01/03/2024,Features,67,None
627,1,01/03/2024,Signup,120,None
148,5,01/03/2024,Features,164,None
423,5,01/03/2024,Pricing,244,None
429,2,01/03/2024,Pricing,255,None
36,5,01/03/2024,Features,105,None
783,5,01/03/2024,Features,166,None
30,2,01/03/2024,Homepage,190,None
948,5,01/03/2024,Homepage,208,None
61,4,01/03/2024,Pricing,238,None
338,5,01/03/2024,Homepage,158,None
836,3,02/03/2024,Features,103,Signup
798,5,02/03/2024,Signup,134,Signup
156,5,02/03/2024,Homepage,251,Signup
132,1,02/03/2024,Pricing,80,None
34,1,02/03/2024,Pricing,101,None
758,4,02/03/2024,Signup,128,Signup
436,1,02/03/2024,Features,174,None
887,4,02/03/2024,Pricing,296,None
412,1,02/03/2024,Homepage,84,None
229,1,02/03/2024,Pricing,272,None
57,2,02/03/2024,Features,39,None
278,4,02/03/2024,Homepage,178,None
680,5,02/03/2024,Pricing,49,None
747,1,02/03/2024,Homepage,272,None
331,4,02/03/2024,Homepage,271,None
542,5,02/03/2024,Homepage,93,None
242,1,02/03/2024,Signup,147,None
926,3,02/03/2024,Signup,213,None
958,5,02/03/2024,Features,172,None
571,1,02/03/2024,Signup,105,None
793,1,02/03/2024,Pricing,56,None
115,5,02/03/2024,Features,234,None
273,4,02/03/2024,Features,63,None
449,2,02/03/2024,Pricing,73,None
869,1,02/03/2024,Signup,134,None
995,4,02/03/2024,Pricing,75,None
636,3,02/03/2024,Homepage,190,Signup
14,5,02/03/2024,Pricing,160,None
770,4,03/03/2024,Signup,288,None
764,4,03/03/2024,Signup,234,None
259,4,03/03/2024,Pricing,115,Purchase
835,2,03/03/2024,Pricing,128,None
148,2,03/03/2024,Pricing,82,None
501,3,03/03/2024,Features,234,None
763,1,03/03/2024,Signup,223,None
461,2,03/03/2024,Pricing,171,Signup
671,2,03/03/2024,Signup,60,None
552,2,03/03/2024,Homepage,237,None
470,2,03/03/2024,Pricing,86,None
590,3,03/03/2024,Signup,79,None
946,4,03/03/2024,Signup,259,Signup
283,5,03/03/2024,Signup,126,None
372,5,03/03/2024,Pricing,251,None
141,4,03/03/2024,Homepage,194,None
242,1,03/03/2024,Signup,169,Purchase
961,3,03/03/2024,Signup,112,None
258,3,03/03/2024,Features,234,None
421,2,03/03/2024,Signup,243,None
779,4,03/03/2024,Features,73,Signup
875,2,03/03/2024,Signup,286,None
289,5,03/03/2024,Pricing,135,Signup
511,5,03/03/2024,Homepage,66,None
285,4,03/03/2024,Pricing,44,None
699,5,03/03/2024,Pricing,81,None
707,3,03/03/2024,Features,69,Purchase
733,2,04/03/2024,Pricing,90,Signup
66,3,04/03/2024,Homepage,176,None
206,4,04/03/2024,Homepage,284,Signup
340,4,04/03/2024,Signup,244,None
560,5,04/03/2024,Features,148,Signup
594,1,04/03/2024,Features,294,None
421,1,04/03/2024,Pricing,278,Signup
200,4,04/03/2024,Signup,257,Signup
310,3,04/03/2024,Homepage,209,None
711,2,04/03/2024,Homepage,135,Purchase
650,1,04/03/2024,Homepage,174,None
528,1,04/03/2024,Pricing,136,Signup
787,3,04/03/2024,Features,280,Signup
158,4,04/03/2024,Homepage,226,Purchase
694,5,04/03/2024,Pricing,276,None
957,3,04/03/2024,Pricing,51,None
555,4,04/03/2024,Pricing,164,None
467,2,04/03/2024,Pricing,32,None
643,4,04/03/2024,Features,173,Purchase
798,5,04/03/2024,Signup,217,None
402,4,04/03/2024,Homepage,216,Signup
36,4,04/03/2024,Homepage,280,None
889,3,04/03/2024,Signup,69,None
276,5,04/03/2024,Signup,246,None
913,5,04/03/2024,Homepage,228,Signup
536,1,04/03/2024,Signup,274,None
653,1,04/03/2024,Features,262,None
356,2,04/03/2024,Pricing,167,None
878,2,05/03/2024,Homepage,73,Signup
697,5,05/03/2024,Features,43,None
707,4,05/03/2024,Features,231,None
789,1,05/03/2024,Pricing,150,Purchase
132,2,05/03/2024,Homepage,276,None
82,5,05/03/2024,Homepage,171,None
941,4,05/03/2024,Signup,234,None
39,3,05/03/2024,Pricing,152,Signup
43,4,05/03/2024,Homepage,234,None
971,1,05/03/2024,Features,108,None
550,4,05/03/2024,Signup,36,None
363,1,05/03/2024,Features,129,None
553,3,05/03/2024,Signup,275,None
880,4,05/03/2024,Features,49,None
796,3,05/03/2024,Features,290,None
645,1,05/03/2024,Pricing,238,None
436,1,05/03/2024,Pricing,239,Signup
407,1,05/03/2024,Pricing,196,None
678,5,05/03/2024,Homepage,107,None
804,1,05/03/2024,Signup,265,None
543,2,05/03/2024,Pricing,195,None
776,4,05/03/2024,Signup,43,None
985,5,05/03/2024,Features,262,None
601,3,05/03/2024,Pricing,290,None
240,3,05/03/2024,Homepage,120,Signup
912,2,05/03/2024,Features,271,Signup
395,4,05/03/2024,Pricing,72,Signup
148,2,05/03/2024,Features,241,None
846,4,06/03/2024,Signup,206,Signup
1000,3,06/03/2024,Homepage,66,Signup
825,2,06/03/2024,Pricing,252,None
998,3,06/03/2024,Pricing,88,None
1000,4,06/03/2024,Features,52,Signup
915,2,06/03/2024,Signup,95,Signup
456,2,06/03/2024,Homepage,146,Purchase
61,5,06/03/2024,Pricing,174,Purchase
25,5,06/03/2024,Pricing,254,None
161,4,06/03/2024,Pricing,238,None
365,4,06/03/2024,Features,168,None
296,2,06/03/2024,Signup,51,None
885,5,06/03/2024,Homepage,258,None
105,4,06/03/2024,Pricing,270,None
383,2,06/03/2024,Homepage,90,None
368,4,06/03/2024,Pricing,244,None
117,1,06/03/2024,Homepage,47,None
997,5,06/03/2024,Homepage,107,Purchase
17,4,06/03/2024,Signup,277,None
949,3,06/03/2024,Homepage,264,None
219,2,06/03/2024,Signup,98,None
209,2,06/03/2024,Homepage,118,None
815,5,06/03/2024,Pricing,72,None
225,5,06/03/2024,Homepage,104,Signup
607,2,06/03/2024,Signup,287,Purchase
853,4,06/03/2024,Pricing,167,None
792,5,06/03/2024,Pricing,250,None
656,5,07/03/2024,Homepage,281,None
173,2,07/03/2024,Features,263,None
596,2,07/03/2024,Signup,280,Signup
120,4,07/03/2024,Signup,133,Purchase
568,2,07/03/2024,Signup,120,None
355,1,07/03/2024,Features,294,None
412,4,07/03/2024,Features,87,None
302,3,07/03/2024,Homepage,74,None
995,4,07/03/2024,Pricing,115,None
338,1,07/03/2024,Homepage,175,None
728,3,07/03/2024,Homepage,163,Signup
412,4,07/03/2024,Signup,185,None
590,2,07/03/2024,Features,91,Purchase
433,3,07/03/2024,Features,218,None
984,5,07/03/2024,Signup,214,None
863,2,07/03/2024,Pricing,234,None
390,4,07/03/2024,Homepage,105,Signup
378,2,07/03/2024,Signup,185,Signup
232,2,07/03/2024,Signup,146,None
738,2,07/03/2024,Features,239,None
882,5,07/03/2024,Homepage,240,None
995,2,07/03/2024,Homepage,237,Signup
797,5,07/03/2024,Signup,290,None
245,4,07/03/2024,Pricing,46,None
66,1,07/03/2024,Pricing,102,None
69,5,07/03/2024,Pricing,169,None
726,2,07/03/2024,Features,72,None
457,5,07/03/2024,Signup,298,Signup
765,3,08/03/2024,Signup,155,Signup
371,4,08/03/2024,Pricing,52,None
930,2,08/03/2024,Signup,154,Purchase
375,3,08/03/2024,Features,201,None
484,3,08/03/2024,Pricing,154,Purchase
561,5,08/03/2024,Homepage,157,None
100,3,08/03/2024,Pricing,153,Signup
986,2,08/03/2024,Pricing,245,None
582,3,08/03/2024,Homepage,210,None
962,3,08/03/2024,Pricing,85,None
612,5,08/03/2024,Pricing,173,None
72,2,08/03/2024,Signup,88,None
514,1,08/03/2024,Features,283,None
130,4,08/03/2024,Pricing,219,Signup
200,1,08/03/2024,Signup,169,Signup
666,1,08/03/2024,Features,136,None
101,2,08/03/2024,Signup,173,None
590,2,08/03/2024,Pricing,123,None
621,3,08/03/2024,Pricing,46,Signup
179,4,08/03/2024,Signup,59,Signup
412,5,08/03/2024,Features,123,None
97,2,08/03/2024,Features,91,None
556,2,08/03/2024,Signup,277,None
788,3,08/03/2024,Features,288,None
355,4,08/03/2024,Pricing,206,Purchase
302,5,08/03/2024,Features,284,None
101,4,08/03/2024,Pricing,229,None
337,4,08/03/2024,Features,104,None
113,3,09/03/2024,Signup,150,None
235,1,09/03/2024,Homepage,266,None
890,2,09/03/2024,Features,52,None
940,1,09/03/2024,Pricing,264,None
452,1,09/03/2024,Signup,268,Purchase
521,1,09/03/2024,Pricing,157,None
212,3,09/03/2024,Pricing,103,None
943,5,09/03/2024,Homepage,63,None
577,4,09/03/2024,Signup,248,None
373,1,09/03/2024,Homepage,166,None
917,5,09/03/2024,Signup,187,None
97,3,09/03/2024,Features,207,None
483,5,09/03/2024,Signup,275,None
876,3,09/03/2024,Signup,212,Signup
390,4,09/03/2024,Homepage,176,None
342,2,09/03/2024,Homepage,288,Signup
281,2,09/03/2024,Homepage,168,None
3,4,09/03/2024,Pricing,247,None
510,3,09/03/2024,Features,186,None
456,2,09/03/2024,Homepage,83,None
109,1,09/03/2024,Signup,261,None
204,3,09/03/2024,Pricing,115,None
244,2,09/03/2024,Homepage,116,Signup
797,2,09/03/2024,Features,91,None
375,1,09/03/2024,Features,240,None
864,4,09/03/2024,Pricing,158,None
66,2,09/03/2024,Features,217,None
465,1,10/03/2024,Pricing,39,Purchase
371,5,10/03/2024,Homepage,122,None
211,4,10/03/2024,Signup,30,None
399,3,10/03/2024,Pricing,241,Purchase
534,4,10/03/2024,Features,118,None
112,2,10/03/2024,Homepage,139,Signup
880,2,10/03/2024,Features,291,None
198,1,10/03/2024,Homepage,199,Signup
802,2,10/03/2024,Pricing,102,None
619,4,10/03/2024,Pricing,224,None
131,1,10/03/2024,Homepage,149,None
540,5,10/03/2024,Pricing,272,Signup
745,5,10/03/2024,Signup,246,None
376,5,10/03/2024,Signup,263,None
148,1,10/03/2024,Signup,184,Purchase
912,4,10/03/2024,Features,112,None
840,1,10/03/2024,Homepage,67,None
798,3,10/03/2024,Features,72,Purchase
420,1,10/03/2024,Homepage,284,Purchase
738,2,10/03/2024,Signup,237,None
305,5,10/03/2024,Features,175,None
946,1,10/03/2024,Pricing,173,None
849,3,10/03/2024,Features,271,None
185,2,10/03/2024,Signup,158,Signup
320,4,10/03/2024,Signup,135,None
473,1,10/03/2024,Signup,244,None
443,5,10/03/2024,Pricing,193,Signup
902,2,10/03/2024,Signup,155,None
820,1,11/03/2024,Signup,62,None
251,2,11/03/2024,Features,235,None
574,2,11/03/2024,Homepage,179,Signup
107,2,11/03/2024,Features,180,Purchase
468,3,11/03/2024,Features,40,None
274,1,11/03/2024,Homepage,51,None
46,2,11/03/2024,Pricing,159,None
993,1,11/03/2024,Features,257,None
575,2,11/03/2024,Features,33,None
23,5,11/03/2024,Homepage,148,Signup
226,1,11/03/2024,Homepage,243,None
615,1,11/03/2024,Signup,54,None
650,5,11/03/2024,Features,266,Signup
774,1,11/03/2024,Signup,221,None
333,2,11/03/2024,Homepage,63,None
574,3,11/03/2024,Pricing,165,None
171,1,11/03/2024,Pricing,185,Purchase
760,5,11/03/2024,Signup,120,None
401,3,11/03/2024,Features,243,None
316,1,11/03/2024,Homepage,83,None
274,2,11/03/2024,Features,81,None
197,4,11/03/2024,Pricing,119,None
317,4,11/03/2024,Signup,249,None
666,3,11/03/2024,Pricing,295,Purchase
143,5,11/03/2024,Pricing,87,None
878,1,11/03/2024,Pricing,212,None
830,4,11/03/2024,Pricing,206,Purchase
182,4,12/03/2024,Signup,206,Signup
82,1,12/03/2024,Features,201,Signup
542,1,12/03/2024,Pricing,216,None
199,5,12/03/2024,Signup,131,Purchase
29,1,12/03/2024,Features,202,None
715,4,12/03/2024,Pricing,296,None
646,1,12/03/2024,Homepage,197,Purchase
485,2,12/03/2024,Pricing,75,None
485,4,12/03/2024,Homepage,123,None
341,3,12/03/2024,Features,153,Signup
952,5,12/03/2024,Homepage,163,Purchase
499,4,12/03/2024,Pricing,160,None
179,1,12/03/2024,Homepage,48,Signup
599,5,12/03/2024,Pricing,132,None
182,5,12/03/2024,Signup,125,None
779,3,12/03/2024,Pricing,78,None
556,2,12/03/2024,Features,166,None
956,2,12/03/2024,Signup,49,Purchase
415,1,12/03/2024,Pricing,280,None
828,2,12/03/2024,Signup,117,None
143,5,12/03/2024,Pricing,163,None
433,1,12/03/2024,Signup,220,None
633,2,12/03/2024,Homepage,223,None
382,1,12/03/2024,Signup,88,None
57,5,12/03/2024,Pricing,97,None
450,5,12/03/2024,Homepage,236,Purchase
873,4,12/03/2024,Features,164,None
904,2,12/03/2024,Features,275,Signup
966,2,13/03/2024,Features,185,None
144,3,13/03/2024,Signup,176,Signup
632,2,13/03/2024,Pricing,123,None
309,1,13/03/2024,Homepage,207,None
289,1,13/03/2024,Pricing,105,None
88,5,13/03/2024,Homepage,203,None
975,1,13/03/2024,Pricing,285,Signup
931,3,13/03/2024,Signup,41,None
542,5,13/03/2024,Signup,52,None
52,5,13/03/2024,Features,184,None
474,5,13/03/2024,Signup,193,None
438,2,13/03/2024,Features,116,None
773,1,13/03/2024,Features,118,None
193,2,13/03/2024,Signup,107,Purchase
892,4,13/03/2024,Homepage,101,None
155,5,13/03/2024,Homepage,182,Signup
469,4,13/03/2024,Features,152,Signup
390,2,13/03/2024,Signup,155,None
379,1,13/03/2024,Pricing,145,Signup
857,5,13/03/2024,Features,82,Signup
274,4,13/03/2024,Signup,31,None
965,4,13/03/2024,Features,201,Signup
313,5,13/03/2024,Signup,161,None
161,3,13/03/2024,Homepage,61,None
242,5,13/03/2024,Signup,50,None
338,4,13/03/2024,Pricing,46,None
585,2,13/03/2024,Features,100,None
74,2,13/03/2024,Pricing,39,None
741,4,14/03/2024,Signup,182,None
416,2,14/03/2024,Pricing,199,None
351,2,14/03/2024,Signup,80,None
330,3,14/03/2024,Pricing,102,None
365,4,14/03/2024,Features,152,None
177,1,14/03/2024,Signup,223,None
740,3,14/03/2024,Pricing,145,None
417,4,14/03/2024,Homepage,249,Signup
271,2,14/03/2024,Signup,262,Purchase
574,2,14/03/2024,Pricing,67,None
344,1,14/03/2024,Signup,191,Signup
417,2,14/03/2024,Homepage,62,None
313,1,14/03/2024,Signup,162,None
413,2,14/03/2024,Homepage,159,Signup
172,5,14/03/2024,Homepage,220,Signup
98,5,14/03/2024,Signup,83,None
179,2,14/03/2024,Signup,40,Signup
815,1,14/03/2024,Homepage,228,None
109,1,14/03/2024,Pricing,120,None
841,3,14/03/2024,Homepage,71,None
422,5,14/03/2024,Pricing,146,None
633,3,14/03/2024,Features,234,None
3,1,14/03/2024,Features,163,Signup
786,2,14/03/2024,Pricing,53,None
144,5,14/03/2024,Pricing,254,None
708,4,14/03/2024,Signup,99,None
342,2,14/03/2024,Homepage,256,None
497,1,15/03/2024,Features,182,None
755,5,15/03/2024,Features,163,Signup
94,1,15/03/2024,Signup,178,None
870,1,15/03/2024,Pricing,259,None
121,4,15/03/2024,Homepage,42,None
663,1,15/03/2024,Homepage,238,None
211,1,15/03/2024,Homepage,204,None
520,1,15/03/2024,Pricing,136,None
824,4,15/03/2024,Homepage,258,None
178,3,15/03/2024,Signup,256,None
27,1,15/03/2024,Pricing,94,Signup
761,1,15/03/2024,Signup,208,None
645,2,15/03/2024,Features,119,None
110,5,15/03/2024,Pricing,76,None
90,5,15/03/2024,Signup,163,None
27,5,15/03/2024,Pricing,58,Signup
701,5,15/03/2024,Features,234,None
244,5,15/03/2024,Features,206,None
624,2,15/03/2024,Pricing,260,None
596,4,15/03/2024,Features,241,None
591,5,15/03/2024,Homepage,71,Purchase
659,2,15/03/2024,Pricing,198,None
122,2,15/03/2024,Pricing,285,None
609,1,15/03/2024,Pricing,55,None
348,5,15/03/2024,Features,116,None
805,2,15/03/2024,Homepage,68,Signup
359,2,15/03/2024,Homepage,275,Signup
405,2,15/03/2024,Signup,55,None
384,2,16/03/2024,Homepage,86,None
493,3,16/03/2024,Features,287,Signup
388,2,16/03/2024,Features,224,None
659,4,16/03/2024,Pricing,168,None
206,4,16/03/2024,Homepage,267,Signup
52,5,16/03/2024,Pricing,212,None
562,5,16/03/2024,Features,299,None
544,5,16/03/2024,Features,267,None
482,2,16/03/2024,Pricing,31,Signup
659,5,16/03/2024,Features,285,Signup
269,5,16/03/2024,Features,282,None
624,4,16/03/2024,Features,258,None
988,5,16/03/2024,Homepage,151,None
232,1,16/03/2024,Pricing,269,None
867,2,16/03/2024,Pricing,184,Signup
840,2,16/03/2024,Features,265,None
607,2,16/03/2024,Signup,247,None
814,1,16/03/2024,Features,119,None
721,3,16/03/2024,Signup,87,Purchase
66,3,16/03/2024,Homepage,220,Signup
89,4,16/03/2024,Signup,164,Signup
273,3,16/03/2024,Signup,88,None
302,1,16/03/2024,Features,76,None
384,4,16/03/2024,Homepage,235,None
220,2,16/03/2024,Homepage,245,None
166,5,16/03/2024,Pricing,266,None
435,2,16/03/2024,Pricing,57,None
409,5,16/03/2024,Features,183,None
945,5,17/03/2024,Pricing,255,None
